# time  created  delivered  delivered/created
10015.0000 360 310 0.8611
10016.0000 360 311 0.8639
10017.0000 360 312 0.8667
10107.0000 360 313 0.8694
10119.0000 360 314 0.8722
10452.0000 360 315 0.8750
10583.0000 360 316 0.8778
11517.0000 360 317 0.8806
11518.0000 360 318 0.8833
11519.0000 360 319 0.8861
11520.0000 360 320 0.8889
11521.0000 360 321 0.8917
11522.0000 360 322 0.8944
11523.0000 360 323 0.8972
11524.0000 360 324 0.9000
11843.0000 360 325 0.9028
12000.0000 360 326 0.9056
13907.0000 360 327 0.9083
14067.0000 360 328 0.9111
14106.0000 360 329 0.9139
14174.0000 360 330 0.9167
14202.0000 360 331 0.9194
14278.0000 360 332 0.9222
14279.0000 360 333 0.9250
14280.0000 360 334 0.9278
14281.0000 360 335 0.9306
14282.0000 360 336 0.9333
14283.0000 360 337 0.9361
14284.0000 360 338 0.9389
14285.0000 360 339 0.9417
14286.0000 360 340 0.9444
14287.0000 360 341 0.9472
14288.0000 360 342 0.9500
14289.0000 360 343 0.9528
14290.0000 360 344 0.9556
14291.0000 360 345 0.9583
14292.0000 360 346 0.9611
14293.0000 360 347 0.9639
14294.0000 360 348 0.9667
14295.0000 360 349 0.9694
14296.0000 360 350 0.9722
14297.0000 360 351 0.9750
14411.0000 360 352 0.9778
14608.0000 360 353 0.9806
14734.0000 360 354 0.9833
14854.0000 360 355 0.9861
14866.0000 360 356 0.9889
14893.0000 360 357 0.9917
15107.0000 360 358 0.9944
15159.0000 360 359 0.9972
15176.0000 360 360 1.0000
